route_row_id,app,route,file,line,kind,snippet
gestao-vite-front-route-f641970d,gestao-vite,/fluxo/:*/equipe,apps/gestao-vite/src/paginas/fluxo/equipe/equipe.tsx,27,other,const leitura = useLeitura<EquipeDoFluxo>(`/v1/gestao/fluxos/${contato.id}/equipe`);
gestao-vite-front-route-f641970d,gestao-vite,/fluxo/:*/equipe,apps/gestao-vite/src/paginas/fluxo/equipe/tela.tsx,373,other,* `/team` do contato — a mesma tela em `/fluxo/:id/equipe` e
gestao-vite-front-route-2aaebdf6,gestao-vite,/fluxo/:*/growth/anuncios,apps/gestao-vite/src/paginas/fluxo/growth/navegacao.tsx,61,href,const href = item.rota ? `${base}/growth/${item.rota}` : null;
gestao-vite-front-route-23ba6279,gestao-vite,/fluxo/:*/growth/clicktracker,apps/gestao-vite/src/paginas/fluxo/growth/navegacao.tsx,61,href,const href = item.rota ? `${base}/growth/${item.rota}` : null;
gestao-vite-front-route-8b37de7b,gestao-vite,/fluxo/:*/growth/links-rastreados,apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados/gravar.ts,32,other,"`/v1/gestao/fluxos/${fluxoId}/links-rastreados`,"
gestao-vite-front-route-8b37de7b,gestao-vite,/fluxo/:*/growth/links-rastreados,apps/gestao-vite/src/paginas/fluxo/growth/links-rastreados/links-rastreados.tsx,123,other,"`/v1/gestao/fluxos/${fluxoId}/links-rastreados`,"
gestao-vite-front-route-8b37de7b,gestao-vite,/fluxo/:*/growth/links-rastreados,apps/gestao-vite/src/paginas/fluxo/growth/navegacao.tsx,61,href,const href = item.rota ? `${base}/growth/${item.rota}` : null;
gestao-vite-front-route-288785f2,gestao-vite,/fluxo/:*/growth/mensagens-ativas,apps/gestao-vite/src/paginas/fluxo/growth/navegacao.tsx,61,href,const href = item.rota ? `${base}/growth/${item.rota}` : null;
gestao-vite-front-route-288785f2,gestao-vite,/fluxo/:*/growth/mensagens-ativas,apps/gestao-vite/src/paginas/fluxo/itens.ts,136,other,? `${base}/growth/mensagens-ativas`
gestao-vite-front-route-288785f2,gestao-vite,/fluxo/:*/growth/mensagens-ativas,apps/gestao-vite/tests/fluxo-detalhe.test.ts,51,test,"`/${tipo}/${ID}/growth/mensagens-ativas`,"
gestao-vite-front-route-de42deb1,gestao-vite,/fluxo/:*/growth/pagamentos,apps/gestao-vite/src/paginas/fluxo/growth/navegacao.tsx,61,href,const href = item.rota ? `${base}/growth/${item.rota}` : null;
gestao-vite-front-route-da1b935a,gestao-vite,/fluxo/:*/growth,apps/gestao-vite/src/paginas/fluxo/growth/mensagens-ativas/mensagens-ativas.tsx,9,other,const leitura = useLeitura<DadosDeGrowth>(`/v1/gestao/fluxos/${contato.id}/growth`);
gestao-vite-front-route-0cdcbac5,gestao-vite,/fluxo/:*/integracoes/webhook,apps/gestao-vite/src/paginas/fluxo/integracoes/integracoes.tsx,91,href,href={`${base}/integracoes/${cartao.rota}`}
gestao-vite-front-route-89c917a7,gestao-vite,/fluxo/:*/integracoes,apps/gestao-vite/src/paginas/fluxo/integracoes/webhook/tela.tsx,203,link,"<Link className=""ph-voltar"" href={`${base}/integracoes`} aria-label=""Voltar"">"
gestao-vite-front-route-751d74cb,gestao-vite,/fluxo/:*/log,apps/gestao-vite/src/paginas/fluxo/itens.ts,140,other,? `${base}/log`
gestao-vite-front-route-751d74cb,gestao-vite,/fluxo/:*/log,apps/gestao-vite/tests/fluxo-detalhe.test.ts,53,test,"assert.equal(itens.find((i) => i.rotulo === 'Log')?.href, `/${tipo}/${ID}/log`);"
gestao-vite-front-route-b3f48bb1,gestao-vite,/fluxo/:*/servicos,apps/gestao-vite/src/paginas/fluxo/itens.ts,146,other,"if (tipo === 'roteador') itens.unshift({ rotulo: 'Serviços', href: `${base}/servicos` });"
gestao-vite-front-route-b3f48bb1,gestao-vite,/fluxo/:*/servicos,apps/gestao-vite/src/paginas/fluxo/servicos/gravar.ts,17,other,const caminho = `/v1/gestao/fluxos/${roteadorId}/servicos`;
gestao-vite-front-route-b3f48bb1,gestao-vite,/fluxo/:*/servicos,apps/gestao-vite/src/paginas/fluxo/servicos/servicos.tsx,14,other,const leitura = useLeitura<DadosDeServicos>(`/v1/gestao/fluxos/${contato.id}/servicos`);
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/src/App.tsx,93,other,* As rotas-filhas do contato — o que `/fluxo/:id` e `/roteador/:id` desenham
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/src/App.tsx,249,other,"* (`/fluxo/:id` para chatbot, `/roteador/:id` para roteador) é o estado-pai,"
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/src/paginas/criar/fluxo/acoes.ts,25,other,irPara(`/fluxo/${resultado.id}`);
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/src/paginas/fluxo/analise/analise.css,1,other,/* ============================== a Análise do contato (`/fluxo/{id}/analise`)
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/src/paginas/fluxo/contato.tsx,52,other,* `/fluxo/:id` e `/roteador/:id` desenham a MESMA árvore (App.tsx monta as
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/src/paginas/fluxo/fluxo.css,1,other,/* ============================== a tela do contato (`/fluxo/{id}`)
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/tests/analise-abas.test.ts,11,test,* A fileira de abas da Análise (`/fluxo/{id}/analise`).
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/tests/canal-do-fluxo.test.ts,38,test,"assert.equal(rotaDoCanal(`/fluxo/${BOT}`, 'instagram'), `/fluxo/${BOT}/canais/instagram`);"
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/tests/canal-do-fluxo.test.ts,39,test,"assert.equal(rotaDoCanal(`/fluxo/${BOT}`, 'messenger'), `/fluxo/${BOT}/canais/messenger`);"
gestao-vite-front-route-a81cc73e,gestao-vite,/fluxo/:*,apps/gestao-vite/tests/fluxo-detalhe.test.ts,11,test,* A fileira da barra do contato (`/fluxo/{id}`).
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/README.md,23,doc,"`/minha-conta`, `/bem-vindo`, `/trocar-conta/sem-acesso`, `/criar/fluxo`,"
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/componentes/barra-do-portal.tsx,218,link,"<Link href=""/minha-conta"">"
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/componentes/barra-do-portal.tsx,222,link,"<Link href=""/minha-conta?aba=preferencias"">"
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/estilos/globais.css,4444,other,`/minha-conta` saiu daqui: a disposição dela passou a ser a da plataforma de
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/paginas/bem-vindo/page.tsx,56,link,"<Link href=""/minha-conta"">"
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/paginas/contrato/page.tsx,182,link,"<Link className=""ct-editar"" href=""/minha-conta"">"
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/paginas/minha-conta/acoes.ts,49,other,irPara(`/minha-conta?${busca}`);
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/paginas/minha-conta/page.tsx,23,other,* O cromo é PRÓPRIO desta página (como no portal): `/minha-conta` está fora do
gestao-vite-front-route-d4edda1c,gestao-vite,/minha-conta,apps/gestao-vite/src/paginas/minha-conta/page.tsx,95,href,"<a href=""/minha-conta"" aria-current=""page"">"
gestao-vite-front-route-c08245e3,gestao-vite,/novidades,apps/gestao-vite/README.md,22,doc,"- Portal e conta: `/portal`, `/novidades`, `/contrato` (+ membros, certificados),"
gestao-vite-front-route-c08245e3,gestao-vite,/novidades,apps/gestao-vite/src/paginas/novidades/page.tsx,62,other,"<form className=""nv-filtros"" method=""get"" action=""/novidades"" role=""search"">"
gestao-vite-front-route-c08245e3,gestao-vite,/novidades,apps/gestao-vite/src/paginas/novidades/page.tsx,140,href,href={`/novidades?categoria=${encodeURIComponent(novidade.categoria)}`}
gestao-vite-front-route-c08245e3,gestao-vite,/novidades,apps/gestao-vite/src/paginas/portal.tsx,434,href,"href=""/novidades"""
gestao-vite-front-route-4924635e,gestao-vite,/roteador/:*/analise/dashboard,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/dashboard.tsx,26,other,"`/v1/gestao/fluxos/${contato.id}/analise/dashboard?${q.toString()}`,"
gestao-vite-front-route-523a4aed,gestao-vite,/roteador/:*/analise/dicionario-de-dados,apps/gestao-vite/src/paginas/fluxo/analise/dashboard/tela.tsx,1113,other,"const dicionario = `${baseDoContato(p.dados.roteador ? 'roteador' : 'fluxo', p.id)}/analise/dicionario-de-dados?path=dashboard:listOfBlocks`;"
gestao-vite-front-route-29426c15,gestao-vite,/roteador/:*/analise/gerenciador-de-relatorios,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,183,other,"const gerenciador = `${baseDoContato(contato.tipo, contato.id)}/analise/gerenciador-de-relatorios`;"
gestao-vite-front-route-ddd3f755,gestao-vite,/roteador/:*/analise/jornada,apps/gestao-vite/src/paginas/fluxo/analise/jornada/pagina.tsx,35,other,"`/v1/gestao/fluxos/${contato.id}/analise/jornada?${q.toString()}`,"
gestao-vite-front-route-1434ae38,gestao-vite,/roteador/:*/analise/mensagens-ativas,apps/gestao-vite/src/paginas/fluxo/analise/mensagens-ativas/pagina.tsx,47,other,"`/v1/gestao/fluxos/${contato.id}/analise/mensagens-ativas?${q.toString()}`,"
gestao-vite-front-route-e5da9ee2,gestao-vite,/roteador/:*/analise/relatorios,apps/gestao-vite/src/paginas/fluxo/analise/relatorios/pagina.tsx,16,other,"`/v1/gestao/fluxos/${contato.id}/analise/relatorios`,"
gestao-vite-front-route-eaeca783,gestao-vite,/roteador/:*/analise/visao-geral,apps/gestao-vite/src/paginas/fluxo/analise/visao-geral/pagina.tsx,30,other,"`/v1/gestao/fluxos/${contato.id}/analise/visao-geral?${q.toString()}`,"
gestao-vite-front-route-97553ab9,gestao-vite,/roteador/:*/analise,apps/gestao-vite/src/paginas/fluxo/analise/analise.css,1,other,/* ============================== a Análise do contato (`/fluxo/{id}/analise`)
gestao-vite-front-route-97553ab9,gestao-vite,/roteador/:*/analise,apps/gestao-vite/src/paginas/fluxo/analise/casca.tsx,32,other,"base={`${baseDoContato(contato.tipo, id)}/analise`}"
gestao-vite-front-route-97553ab9,gestao-vite,/roteador/:*/analise,apps/gestao-vite/src/paginas/fluxo/itens.ts,130,other,? `${base}/analise`
gestao-vite-front-route-97553ab9,gestao-vite,/roteador/:*/analise,apps/gestao-vite/tests/analise-abas.test.ts,11,test,* A fileira de abas da Análise (`/fluxo/{id}/analise`).
gestao-vite-front-route-97553ab9,gestao-vite,/roteador/:*/analise,apps/gestao-vite/tests/fluxo-detalhe.test.ts,27,test,"assert.equal(analise?.href, `/${tipo}/${ID}/analise`);"
gestao-vite-front-route-a44478d7,gestao-vite,/roteador/:*/atendimento/atendentes/filas/:*/editar,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,115,path-builder,onEditar={() => navegar(`${base}/atendentes/filas/${f.id}/editar`)}
gestao-vite-front-route-c14c9903,gestao-vite,/roteador/:*/atendimento/atendentes/filas,apps/gestao-vite/src/lib/cadastros-gravar.ts,131,other,await api.delete(`/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId}`);
gestao-vite-front-route-c14c9903,gestao-vite,/roteador/:*/atendimento/atendentes/filas,apps/gestao-vite/src/paginas/builder/painel-filas.tsx,36,path-builder,"onClick={() => navegar(`${baseDoAtendimento(tipoDoContato, contatoId)}/atendentes/filas`)}"
gestao-vite-front-route-c14c9903,gestao-vite,/roteador/:*/atendimento/atendentes/filas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,63,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/filas`)}>"
gestao-vite-front-route-c14c9903,gestao-vite,/roteador/:*/atendimento/atendentes/filas,apps/gestao-vite/src/paginas/operacao/casca.tsx,74,other,"{ rotulo: 'Filas de atendimento', rota: 'atendentes/filas' },"
gestao-vite-front-route-1e278d9a,gestao-vite,/roteador/:*/atendimento/atendentes/gestao/adicionar,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,149,path-builder,onClick={() => navegar(`${base}/atendentes/gestao/adicionar`)}
gestao-vite-front-route-e84fa42d,gestao-vite,/roteador/:*/atendimento/atendentes/gestao/editar,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,76,other,"navegar(`${base}/atendentes/gestao/editar?atendentes=${ids.join(',')}`);"
gestao-vite-front-route-8fd89a92,gestao-vite,/roteador/:*/atendimento/atendentes/gestao/permissoes,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,80,other,"navegar(`${base}/atendentes/gestao/permissoes?atendentes=${ids.join(',')}`);"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/lib/cadastros-gravar.ts,131,other,await api.delete(`/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId}`);
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,49,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,78,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,93,other,if (resultado.ok) navegar(`${base}/atendentes/gestao`);
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,146,path-builder,"<Botao type=""button"" onClick={() => navegar(`${base}/atendentes/gestao`)} disabled={enviando}>"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,234,path-builder,"<Botao variante=""primario"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,49,path-builder,"<button type=""button"" className=""btn"" onClick={() => navegar(`${base}/atendentes/gestao`)}>"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,79,other,navegar(`${base}/atendentes/gestao`);
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-permissoes.tsx,145,path-builder,"<Botao type=""button"" onClick={() => navegar(`${base}/atendentes/gestao`)} disabled={salvando}>"
gestao-vite-front-route-2594ca0b,gestao-vite,/roteador/:*/atendimento/atendentes/gestao,apps/gestao-vite/src/paginas/operacao/casca.tsx,73,other,"{ rotulo: 'Gestão de atendentes', rota: 'atendentes/gestao' },"
gestao-vite-front-route-ceaa6205,gestao-vite,/roteador/:*/atendimento/atendentes/pausas,apps/gestao-vite/src/lib/cadastros-gravar.ts,131,other,await api.delete(`/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId}`);
gestao-vite-front-route-ceaa6205,gestao-vite,/roteador/:*/atendimento/atendentes/pausas,apps/gestao-vite/src/paginas/operacao/casca.tsx,75,other,"{ rotulo: 'Pausas personalizadas', rota: 'atendentes/pausas' },"
gestao-vite-front-route-4efe5d20,gestao-vite,/roteador/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/App.tsx,286,other,"`/{tipo}/:id/atendimento/*`, Builder em `/fluxo/:id/builder`,"
gestao-vite-front-route-4efe5d20,gestao-vite,/roteador/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/App.tsx,287,other,"Growth em `/{tipo}/:id/growth/*`, todas abaixo). Nenhuma carrega um"
gestao-vite-front-route-4efe5d20,gestao-vite,/roteador/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/componentes/estrutura-gestao.tsx,8,other,"* `/{tipo}/:id/atendimento/*`, casco em `paginas/operacao/casca.tsx`. Nesta"
gestao-vite-front-route-4efe5d20,gestao-vite,/roteador/:*/atendimento/canais/whatsapp/:*/*,apps/gestao-vite/src/paginas/fluxo/analise/casca.tsx,9,other,"* origem, `/application/detail/{shortName}/analytics/*`."
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/src/paginas/cadastros/configuracoes-dados.tsx,77,link,<Link href={`${base}/canais`}>Ver os {numero(canais.length)} canais</Link> — com a caixa de
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/src/paginas/fluxo/canais/casca-do-canal.tsx,65,link,"<Link className=""ph-voltar"" href={`${base}/canais`} aria-label=""Voltar"">"
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,165,href,"<Botao href={`${baseDoContato(tipo, id)}/canais`}>Ver canais</Botao>"
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/src/paginas/fluxo/itens.ts,132,other,? `${base}/canais`
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/src/paginas/operacao/casca.tsx,84,other,"{ rotulo: 'Canais de atendimento', rota: 'canais' },"
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/tests/fluxo-detalhe.test.ts,34,test,"assert.equal(canais?.href, `/${tipo}/${ID}/canais`);"
gestao-vite-front-route-2c989937,gestao-vite,/roteador/:*/atendimento/canais,apps/gestao-vite/tests/fluxo-detalhe.test.ts,147,test,"assert.equal(itens[0]?.href, `/fluxo/${ID}/canais`);"
gestao-vite-front-route-95d5e27b,gestao-vite,/roteador/:*/atendimento/comunicacao/modelos,apps/gestao-vite/src/lib/canais-gravar.ts,177,other,"`/v1/canais/whatsapp/${id}/modelos`,"
gestao-vite-front-route-95d5e27b,gestao-vite,/roteador/:*/atendimento/comunicacao/modelos,apps/gestao-vite/src/paginas/operacao/casca.tsx,57,other,"{ rotulo: 'Modelos de mensagens', rota: 'comunicacao/modelos' },"
gestao-vite-front-route-31d280fd,gestao-vite,/roteador/:*/atendimento/comunicacao/respostas-prontas,apps/gestao-vite/src/paginas/operacao/casca.tsx,56,other,"{ rotulo: 'Respostas prontas', rota: 'comunicacao/respostas-prontas' },"
gestao-vite-front-route-1f3b07cc,gestao-vite,/roteador/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/casca.tsx,38,other,"{ rotulo: 'Histórico', rota: 'historico', icone: 'relogio' },"
gestao-vite-front-route-1f3b07cc,gestao-vite,/roteador/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/historico.tsx,247,other,const limparFiltros = `${base}/historico?de=${de}&ate=${ate}`;
gestao-vite-front-route-1f3b07cc,gestao-vite,/roteador/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/historico.tsx,317,other,acao={`${base}/historico`}
gestao-vite-front-route-1f3b07cc,gestao-vite,/roteador/:*/atendimento/historico,apps/gestao-vite/src/paginas/operacao/historico.tsx,405,other,"<form method=""get"" action={`${base}/historico`} className=""hist-agrupar"">"
gestao-vite-front-route-a33e562b,gestao-vite,/roteador/:*/atendimento/monitoramento,apps/gestao-vite/src/paginas/fluxo/itens.ts,128,other,? `${base}/atendimento/monitoramento`
gestao-vite-front-route-a33e562b,gestao-vite,/roteador/:*/atendimento/monitoramento,apps/gestao-vite/src/paginas/operacao/casca.tsx,37,other,"{ rotulo: 'Monitoramento', rota: 'monitoramento', icone: 'monitoramento' },"
gestao-vite-front-route-a33e562b,gestao-vite,/roteador/:*/atendimento/monitoramento,apps/gestao-vite/src/paginas/operacao/monitoramento.tsx,272,other,"const base = `${baseDoAtendimento(contato.tipo, contato.id)}/monitoramento`;"
gestao-vite-front-route-a33e562b,gestao-vite,/roteador/:*/atendimento/monitoramento,apps/gestao-vite/tests/fluxo-detalhe.test.ts,84,test,"assert.equal(atendimento?.href, `/fluxo/${ID}/atendimento/monitoramento`);"
gestao-vite-front-route-98880f51,gestao-vite,/roteador/:*/atendimento/monitoria/:*,apps/gestao-vite/src/paginas/operacao/monitoria.tsx,273,link,<Link href={`${base}/monitoria/${a.id}`}>Abrir</Link>
gestao-vite-front-route-4986e0e7,gestao-vite,/roteador/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/casca.tsx,49,other,"{ rotulo: 'Monitoria com IA', rota: 'monitoria' },"
gestao-vite-front-route-4986e0e7,gestao-vite,/roteador/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/monitoria-ficha.tsx,68,link,"<Link href={`${base}/monitoria`} className=""btn"">"
gestao-vite-front-route-4986e0e7,gestao-vite,/roteador/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/monitoria.tsx,87,other,"<form className=""quickfilters"" method=""get"" action={`${base}/monitoria`}>"
gestao-vite-front-route-4986e0e7,gestao-vite,/roteador/:*/atendimento/monitoria,apps/gestao-vite/src/paginas/operacao/monitoria.tsx,118,href,"<a href={`${base}/monitoria`} className=""btn"">"
gestao-vite-front-route-3c434b64,gestao-vite,/roteador/:*/atendimento/preferencias/dados,apps/gestao-vite/src/paginas/operacao/casca.tsx,83,other,"{ rotulo: 'Dados', rota: 'preferencias/dados' },"
gestao-vite-front-route-cb156232,gestao-vite,/roteador/:*/atendimento/preferencias/gerais,apps/gestao-vite/src/paginas/operacao/casca.tsx,82,other,"{ rotulo: 'Configurações gerais', rota: 'preferencias/gerais' },"
gestao-vite-front-route-6f01d70a,gestao-vite,/roteador/:*/atendimento/regras/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,64,other,"{ rotulo: 'Atendimento', rota: 'regras/atendimento' },"
gestao-vite-front-route-6f01d70a,gestao-vite,/roteador/:*/atendimento/regras/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,91,path-builder,"return `${baseDoContato(tipo, id)}/atendimento`;"
gestao-vite-front-route-044c9633,gestao-vite,/roteador/:*/atendimento/regras/horarios,apps/gestao-vite/src/paginas/operacao/casca.tsx,66,other,"{ rotulo: 'Horários', rota: 'regras/horarios' },"
gestao-vite-front-route-83bd98ef,gestao-vite,/roteador/:*/atendimento/regras/sla,apps/gestao-vite/src/paginas/operacao/casca.tsx,65,other,"{ rotulo: 'SLA', rota: 'regras/sla' },"
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,281,href,href={`${base}/atendimento/relatorios/atendimento`}
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/fluxo/cartoes.tsx,288,href,href={`${base}/atendimento/relatorios/atendimento`}
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,46,other,"{ rotulo: 'Atendimento', rota: 'relatorios/atendimento' },"
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,91,path-builder,"return `${baseDoContato(tipo, id)}/atendimento`;"
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,215,path-builder,return `${base}/relatorios/atendimento?${p}`;
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,273,other,acao={`${base}/relatorios/atendimento`}
gestao-vite-front-route-e08f42e2,gestao-vite,/roteador/:*/atendimento/relatorios/atendimento,apps/gestao-vite/src/paginas/operacao/relatorios-atendimento.tsx,274,other,limpar={temFiltro ? `${base}/relatorios/atendimento?de=${de}&ate=${ate}` : null}
gestao-vite-front-route-4b5de732,gestao-vite,/roteador/:*/atendimento/relatorios/esforco,apps/gestao-vite/src/paginas/operacao/casca.tsx,48,other,"{ rotulo: 'Esforço por atendente', rota: 'relatorios/esforco' },"
gestao-vite-front-route-4b5de732,gestao-vite,/roteador/:*/atendimento/relatorios/esforco,apps/gestao-vite/src/paginas/operacao/relatorios-esforco.tsx,48,other,"<form className=""quickfilters"" method=""get"" action={`${base}/relatorios/esforco`}>"
gestao-vite-front-route-737a95ba,gestao-vite,/roteador/:*/atendimento/relatorios/satisfacao,apps/gestao-vite/src/paginas/operacao/casca.tsx,47,other,"{ rotulo: 'Satisfação', rota: 'relatorios/satisfacao' },"
gestao-vite-front-route-737a95ba,gestao-vite,/roteador/:*/atendimento/relatorios/satisfacao,apps/gestao-vite/src/paginas/operacao/relatorios-satisfacao.tsx,106,path-builder,return `${base}/relatorios/satisfacao?${p}`;
gestao-vite-front-route-737a95ba,gestao-vite,/roteador/:*/atendimento/relatorios/satisfacao,apps/gestao-vite/src/paginas/operacao/relatorios-satisfacao.tsx,140,other,acao={`${base}/relatorios/satisfacao`}
gestao-vite-front-route-1ea7c851,gestao-vite,/roteador/:*/atendimento,apps/gestao-vite/src/paginas/operacao/casca.tsx,91,path-builder,"return `${baseDoContato(tipo, id)}/atendimento`;"
gestao-vite-front-route-09b87e65,gestao-vite,/roteador/:*/canais/instagram,apps/gestao-vite/src/lib/canal-do-fluxo.ts,24,path-builder,return `${base}/canais/${SEGMENTO_DO_CANAL[tipo]}`;
gestao-vite-front-route-09b87e65,gestao-vite,/roteador/:*/canais/instagram,apps/gestao-vite/tests/canal-do-fluxo.test.ts,38,test,"assert.equal(rotaDoCanal(`/fluxo/${BOT}`, 'instagram'), `/fluxo/${BOT}/canais/instagram`);"
gestao-vite-front-route-a72e59d5,gestao-vite,/roteador/:*/canais/messenger,apps/gestao-vite/src/lib/canal-do-fluxo.ts,24,path-builder,return `${base}/canais/${SEGMENTO_DO_CANAL[tipo]}`;
gestao-vite-front-route-a72e59d5,gestao-vite,/roteador/:*/canais/messenger,apps/gestao-vite/tests/canal-do-fluxo.test.ts,39,test,"assert.equal(rotaDoCanal(`/fluxo/${BOT}`, 'messenger'), `/fluxo/${BOT}/canais/messenger`);"
gestao-vite-front-route-1612d260,gestao-vite,/roteador/:*/canais/whatsapp/alerta,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,46,other,"{ rotulo: 'Configurações de alerta', segmento: 'alerta' },"
gestao-vite-front-route-53e7275d,gestao-vite,/roteador/:*/canais/whatsapp/configuracoes,apps/gestao-vite/src/paginas/fluxo/canais/whatsapp/casca.tsx,45,other,"{ rotulo: 'Configurações', segmento: 'configuracoes', exigeConectado: true },"
