file,line,kind,token,snippet,category,exception_ref
apps/api/src/banco.ts,124,sql-name,ativo,}>(sql`,,
apps/api/src/banco.ts,124,sql-name,canal,}>(sql`,,
apps/api/src/banco.ts,124,sql-name,desc,}>(sql`,,
apps/api/src/banco.ts,124,sql-name,ele,}>(sql`,,
apps/api/src/banco.ts,124,sql-name,identifica,}>(sql`,,
apps/api/src/banco.ts,124,sql-name,varios,}>(sql`,,
apps/api/src/banco.ts,140,identifier,ativo,"ativo: linha.ativo,",,
apps/api/src/banco.ts,145,identifier,canal,export function esquecerCanal(canalId?: string): void {,,
apps/api/src/controladores/anexos.ts,1,path,anexos,apps/api/src/controladores/anexos.ts,,
apps/api/src/controladores/anexos.ts,1,path,controladores,apps/api/src/controladores/anexos.ts,,
apps/api/src/controladores/anexos.ts,4,identifier,arquivos,import { MAX_ARQUIVOS_POR_MENSAGEM } from '@pipe/armazenamento';,,
apps/api/src/controladores/anexos.ts,4,identifier,mensagem,import { MAX_ARQUIVOS_POR_MENSAGEM } from '@pipe/armazenamento';,,
apps/api/src/controladores/anexos.ts,4,identifier,por,import { MAX_ARQUIVOS_POR_MENSAGEM } from '@pipe/armazenamento';,,
apps/api/src/controladores/anexos.ts,5,identifier,chave,"import { ChaveOuSessao, atorDe } from '../autenticacao.js';",,
apps/api/src/controladores/anexos.ts,5,identifier,sessao,"import { ChaveOuSessao, atorDe } from '../autenticacao.js';",,
apps/api/src/controladores/anexos.ts,6,identifier,requisicao,import type { RequisicaoAutenticada } from '../autenticacao.js';,,
apps/api/src/controladores/anexos.ts,7,identifier,banco,import { bancoDono } from '../banco.js';,,
apps/api/src/controladores/anexos.ts,8,identifier,anexo,"import { guardarAnexo, lerAnexoAssinado } from '../dominio/anexo.js';",,
apps/api/src/controladores/anexos.ts,8,identifier,assinado,"import { guardarAnexo, lerAnexoAssinado } from '../dominio/anexo.js';",,
apps/api/src/controladores/anexos.ts,8,identifier,ler,"import { guardarAnexo, lerAnexoAssinado } from '../dominio/anexo.js';",,
apps/api/src/controladores/anexos.ts,9,identifier,erro,import { ErroPipe } from '../erros.js';,,
apps/api/src/controladores/anexos.ts,10,identifier,com,import type { RequisicaoComSessao } from '../sessao.js';,,
apps/api/src/controladores/anexos.ts,10,identifier,requisicao,import type { RequisicaoComSessao } from '../sessao.js';,,
apps/api/src/controladores/anexos.ts,10,identifier,sessao,import type { RequisicaoComSessao } from '../sessao.js';,,
apps/api/src/controladores/anexos.ts,12,comment,,/**,,
apps/api/src/controladores/anexos.ts,24,string-literal,anexos,@Controller('v1/anexos'),,
apps/api/src/controladores/anexos.ts,25,identifier,anexos,export class ControladorAnexos {,,
apps/api/src/controladores/anexos.ts,25,identifier,controlador,export class ControladorAnexos {,,
apps/api/src/controladores/anexos.ts,29,identifier,subir,async subir(,,
apps/api/src/controladores/anexos.ts,30,identifier,requisicao,"@Req() requisicao: RequisicaoAutenticada & RequisicaoComSessao,",,
apps/api/src/controladores/anexos.ts,36,string-literal,arquivo,"throw ErroPipe.requisicao('arquivo_vazio', 'Mande o arquivo no corpo da requisição.');",,
apps/api/src/controladores/anexos.ts,36,string-literal,vazio,"throw ErroPipe.requisicao('arquivo_vazio', 'Mande o arquivo no corpo da requisição.');",,
apps/api/src/controladores/anexos.ts,39,comment,,"// O `Content-Type` é só o DECLARADO. Quem decide o tipo são os bytes, dentro de",,
apps/api/src/controladores/anexos.ts,43,identifier,anexo,const anexo = await guardarAnexo({,,
apps/api/src/controladores/anexos.ts,47,identifier,dados,"dados: new Uint8Array(corpo),",,
apps/api/src/controladores/anexos.ts,56,identifier,mensagem,"max_por_mensagem: MAX_ARQUIVOS_POR_MENSAGEM,",,
apps/api/src/controladores/anexos.ts,56,identifier,por,"max_por_mensagem: MAX_ARQUIVOS_POR_MENSAGEM,",,
apps/api/src/controladores/anexos.ts,64,identifier,assinatura,"@Query('assinatura') assinatura: string | undefined,",,
apps/api/src/controladores/anexos.ts,67,identifier,anexo,const anexo = await lerAnexoAssinado(,,
apps/api/src/controladores/anexos.ts,71,comment,,"// O tenant do anexo é resolvido pelo papel dono, porque a leitura acontece",,
apps/api/src/controladores/anexos.ts,72,comment,,"// ANTES de haver tenant em vigor — é a mesma lacuna do canal do webhook, e",,
apps/api/src/controladores/anexos.ts,73,comment,,"// devolve só o `tenant_id`, nada mais.",,
apps/api/src/controladores/anexos.ts,74,identifier,anexo,async (anexoId) => {,,
apps/api/src/controladores/anexos.ts,77,sql-name,anexo,"sql`select tenant_id from anexo where id = ${anexoId}::uuid limit 1`,",,
apps/api/src/controladores/anexos.ts,85,identifier,disposicao,const disposicao = anexo.comoAnexo ? 'attachment' : 'inline';,,
apps/api/src/controladores/canais-instagram.ts,1,path,canais,apps/api/src/controladores/canais-instagram.ts,,
apps/api/src/controladores/canais-instagram.ts,1,path,controladores,apps/api/src/controladores/canais-instagram.ts,,
apps/api/src/controladores/canais-instagram.ts,3,identifier,canais,"import { conectarInstagramManual, desconectarInstagram, listarCanaisInstagram } from '../dominio/instagram/canal.js';",,
apps/api/src/controladores/canais-instagram.ts,3,identifier,desconectar,"import { conectarInstagramManual, desconectarInstagram, listarCanaisInstagram } from '../dominio/instagram/canal.js';",,
apps/api/src/controladores/canais-instagram.ts,4,identifier,canal,"import type { CanalInstagramVisivel, ConexaoInstagram } from '../dominio/instagram/canal.js';",,
apps/api/src/controladores/canais-instagram.ts,5,identifier,com,"import { ComSessao, exigirPermissao, sessaoDe } from '../sessao.js';",,
apps/api/src/controladores/canais-instagram.ts,5,identifier,permissao,"import { ComSessao, exigirPermissao, sessaoDe } from '../sessao.js';",,
apps/api/src/controladores/canais-instagram.ts,5,identifier,sessao,"import { ComSessao, exigirPermissao, sessaoDe } from '../sessao.js';",,
apps/api/src/controladores/canais-instagram.ts,6,identifier,com,import type { RequisicaoComSessao } from '../sessao.js';,,
apps/api/src/controladores/canais-instagram.ts,6,identifier,requisicao,import type { RequisicaoComSessao } from '../sessao.js';,,
apps/api/src/controladores/canais-instagram.ts,6,identifier,sessao,import type { RequisicaoComSessao } from '../sessao.js';,,
apps/api/src/controladores/canais-instagram.ts,7,identifier,fluxo,"import { fluxoIdDoCorpo, ligarAoFluxo, permitidoConectar } from './conexao-no-fluxo.js';",,
apps/api/src/controladores/canais-instagram.ts,7,identifier,permitido,"import { fluxoIdDoCorpo, ligarAoFluxo, permitidoConectar } from './conexao-no-fluxo.js';",,
apps/api/src/controladores/canais-instagram.ts,9,comment,,/**,,
apps/api/src/controladores/canais-instagram.ts,16,string-literal,canais,@Controller('v1/canais/instagram'),,
apps/api/src/controladores/canais-instagram.ts,17,identifier,canais,export class ControladorCanaisInstagram {,,
apps/api/src/controladores/canais-instagram.ts,17,identifier,controlador,export class ControladorCanaisInstagram {,,
apps/api/src/controladores/canais-instagram.ts,20,identifier,canais,async listar(@Req() requisicao: RequisicaoComSessao): Promise<{ canais: CanalInstagramVisivel[] }> {,,
apps/api/src/controladores/canais-instagram.ts,20,identifier,requisicao,async listar(@Req() requisicao: RequisicaoComSessao): Promise<{ canais: CanalInstagramVisivel[] }> {,,
apps/api/src/controladores/canais-instagram.ts,21,identifier,sessao,const sessao = sessaoDe(requisicao);,,
apps/api/src/controladores/canais-instagram.ts,23,identifier,canais,return { canais: await listarCanaisInstagram(sessao.tenantId) };,,
apps/api/src/controladores/canais-instagram.ts,26,comment,,/** O token e o App Secret são do app do cliente; saem daqui cifrados e não voltam. */,,
apps/api/src/controladores/canais-instagram.ts,31,identifier,requisicao,"@Req() requisicao: RequisicaoComSessao,",,
apps/api/src/controladores/canais-instagram.ts,32,identifier,fluxo,"@Body() corpo: { access_token?: string; app_secret?: string; nome?: string; fluxo_id?: string },",,
apps/api/src/controladores/canais-instagram.ts,34,identifier,sessao,const sessao = sessaoDe(requisicao);,,
apps/api/src/controladores/canais-instagram.ts,35,identifier,fluxo,const fluxoId = fluxoIdDoCorpo(corpo);,,
apps/api/src/controladores/canais-instagram.ts,37,identifier,feito,const feito = await conectarInstagramManual({,,
apps/api/src/controladores/canais-instagram.ts,39,identifier,usuario,"usuarioId: sessao.usuarioId,",,
apps/api/src/controladores/canais-instagram.ts,45,identifier,erro,"return { ...feito.canal, erroDeWebhook: feito.erroDeWebhook, webhook: feito.webhook };",,
apps/api/src/controladores/canais-instagram.ts,50,identifier,desconectar,async desconectar(,,
apps/api/src/controladores/canais-instagram.ts,51,identifier,requisicao,"@Req() requisicao: RequisicaoComSessao,",,
apps/api/src/controladores/canais-instagram.ts,54,identifier,sessao,const sessao = sessaoDe(requisicao);,,
apps/api/src/controladores/canais-instagram.ts,60,identifier,permitido,"function permitido(tenantId: string, usuarioId: string): Promise<void> {",,
apps/api/src/controladores/canais-instagram.ts,60,identifier,usuario,"function permitido(tenantId: string, usuarioId: string): Promise<void> {",,
apps/api/src/controladores/canais-messenger.ts,1,path,canais,apps/api/src/controladores/canais-messenger.ts,,
apps/api/src/controladores/canais-messenger.ts,1,path,controladores,apps/api/src/controladores/canais-messenger.ts,,
apps/api/src/controladores/canais-messenger.ts,2,identifier,canais,"import { noTenant } from '../banco.js'; import { conectarMessengerManual, desconectarMessenger, listarCanaisMessenger } ",,
apps/api/src/controladores/canais-messenger.ts,2,identifier,com,"import { noTenant } from '../banco.js'; import { conectarMessengerManual, desconectarMessenger, listarCanaisMessenger } ",,
apps/api/src/controladores/canais-messenger.ts,2,identifier,desconectar,"import { noTenant } from '../banco.js'; import { conectarMessengerManual, desconectarMessenger, listarCanaisMessenger } ",,
apps/api/src/controladores/canais-messenger.ts,2,identifier,permissao,"import { noTenant } from '../banco.js'; import { conectarMessengerManual, desconectarMessenger, listarCanaisMessenger } ",,
apps/api/src/controladores/canais-messenger.ts,2,identifier,requisicao,"import { noTenant } from '../banco.js'; import { conectarMessengerManual, desconectarMessenger, listarCanaisMessenger } ",,
apps/api/src/controladores/canais-messenger.ts,2,identifier,sessao,"import { noTenant } from '../banco.js'; import { conectarMessengerManual, desconectarMessenger, listarCanaisMessenger } ",,
apps/api/src/controladores/canais-messenger.ts,3,identifier,fluxo,"import { fluxoIdDoCorpo, ligarAoFluxo, permitidoConectar } from './conexao-no-fluxo.js';",,
apps/api/src/controladores/canais-messenger.ts,3,identifier,permitido,"import { fluxoIdDoCorpo, ligarAoFluxo, permitidoConectar } from './conexao-no-fluxo.js';",,
apps/api/src/controladores/canais-messenger.ts,4,comment,,"/** Com `fluxo_id`, a permissão é a do bot e o canal nasce ligado a ele (`conexao-no-fluxo.ts`). */",,
apps/api/src/controladores/canais-messenger.ts,5,identifier,canais,@Controller('v1/canais/messenger') export class ControladorCanaisMessenger {,,
apps/api/src/controladores/canais-messenger.ts,5,identifier,controlador,@Controller('v1/canais/messenger') export class ControladorCanaisMessenger {,,
apps/api/src/controladores/canais-messenger.ts,5,string-literal,canais,@Controller('v1/canais/messenger') export class ControladorCanaisMessenger {,,
apps/api/src/controladores/canais-messenger.ts,6,identifier,canais,"@Get() @ComSessao() async listar(@Req() r: RequisicaoComSessao) { const s=sessaoDe(r); await permitido(s.tenantId,s.usua",,
apps/api/src/controladores/canais-messenger.ts,7,identifier,erro,"@Post('manual') @HttpCode(201) @ComSessao() async manual(@Req() r: RequisicaoComSessao,@Body() c:{access_token?:string;a",,
apps/api/src/controladores/canais-messenger.ts,7,identifier,fluxo,"@Post('manual') @HttpCode(201) @ComSessao() async manual(@Req() r: RequisicaoComSessao,@Body() c:{access_token?:string;a",,
apps/api/src/controladores/canais-messenger.ts,7,identifier,usuario,"@Post('manual') @HttpCode(201) @ComSessao() async manual(@Req() r: RequisicaoComSessao,@Body() c:{access_token?:string;a",,
apps/api/src/controladores/canais-messenger.ts,8,identifier,desconectar,"@Delete(':id') @ComSessao() async desconectar(@Req() r: RequisicaoComSessao,@Param('id') id:string) { const s=sessaoDe(r",,
apps/api/src/controladores/canais-messenger.ts,10,identifier,permitido,"function permitido(t:string,u:string){return noTenant(t,tx=>exigirPermissao(tx,u,'canal.gerenciar'));}",,
apps/api/src/controladores/canais.ts,1,path,canais,apps/api/src/controladores/canais.ts,,
apps/api/src/controladores/canais.ts,1,path,controladores,apps/api/src/controladores/canais.ts,,
apps/api/src/controladores/canais.ts,3,identifier,canais,"import { desconectarWhatsApp, lerCanalVisivel, listarCanaisWhatsApp } from '../dominio/canais.js';",,
apps/api/src/controladores/canais.ts,3,identifier,canal,"import { desconectarWhatsApp, lerCanalVisivel, listarCanaisWhatsApp } from '../dominio/canais.js';",,
apps/api/src/controladores/canais.ts,3,identifier,desconectar,"import { desconectarWhatsApp, lerCanalVisivel, listarCanaisWhatsApp } from '../dominio/canais.js';",,
apps/api/src/controladores/canais.ts,3,identifier,ler,"import { desconectarWhatsApp, lerCanalVisivel, listarCanaisWhatsApp } from '../dominio/canais.js';",,
apps/api/src/controladores/canais.ts,4,identifier,canal,import type { CanalWhatsAppVisivel } from '../dominio/canais.js';,,
apps/api/src/controladores/canais.ts,5,identifier,cadastro,"import { executarCadastroEmbutido, validarParametros } from '../dominio/whatsapp/cadastro-embutido.js';",,
apps/api/src/controladores/canais.ts,6,identifier,canal,import { lerCanalWhatsApp } from '../dominio/whatsapp/canal.js';,,
apps/api/src/controladores/canais.ts,6,identifier,ler,import { lerCanalWhatsApp } from '../dominio/whatsapp/canal.js';,,
apps/api/src/controladores/canais.ts,7,identifier,versao,"import { modoDaConexao, versaoDaApi } from '../dominio/whatsapp/cliente-graph.js';",,
apps/api/src/controladores/canais.ts,8,identifier,configuracao,import { executarConfiguracaoManual } from '../dominio/whatsapp/configuracao-manual.js';,,
apps/api/src/controladores/canais.ts,9,identifier,estado,"import { conferirEstado, emitirEstado } from '../dominio/whatsapp/estado-de-conexao.js';",,
apps/api/src/controladores/canais.ts,10,identifier,criar,"import { criarModeloNaMeta, excluirModeloNaMeta, sincronizarModelos } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,10,identifier,modelo,"import { criarModeloNaMeta, excluirModeloNaMeta, sincronizarModelos } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,10,identifier,modelos,"import { criarModeloNaMeta, excluirModeloNaMeta, sincronizarModelos } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,11,identifier,modelo,"import type { PedidoDeModelo, ResultadoDaSincronizacao } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,11,identifier,pedido,"import type { PedidoDeModelo, ResultadoDaSincronizacao } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,11,identifier,resultado,"import type { PedidoDeModelo, ResultadoDaSincronizacao } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,11,identifier,sincronizacao,"import type { PedidoDeModelo, ResultadoDaSincronizacao } from '../dominio/whatsapp/modelos.js';",,
apps/api/src/controladores/canais.ts,12,identifier,canal,"import { gravarPerfilDoCanal, lerPerfilDoCanal } from '../dominio/whatsapp/perfil.js';",,
apps/api/src/controladores/canais.ts,12,identifier,ler,"import { gravarPerfilDoCanal, lerPerfilDoCanal } from '../dominio/whatsapp/perfil.js';",,
apps/api/src/controladores/canais.ts,12,identifier,perfil,"import { gravarPerfilDoCanal, lerPerfilDoCanal } from '../dominio/whatsapp/perfil.js';",,
apps/api/src/controladores/canais.ts,13,identifier,ler,"import { gravarPreferencias, lerPreferencias } from '../dominio/whatsapp/preferencias.js';",,
