file,line,kind,token,snippet,category,exception_ref
apps/gestao-vite/src/paginas/builder/variaveis.ts,92,identifier,busca,"busca: string,",,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,1,path,cadastros,apps/gestao-vite/src/paginas/cadastros/_modal.tsx,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,1,path,gestao,apps/gestao-vite/src/paginas/cadastros/_modal.tsx,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,1,path,paginas,apps/gestao-vite/src/paginas/cadastros/_modal.tsx,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,4,comment,,/**,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,46,comment,,/**,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,53,identifier,confirmacao,export function ModalConfirmacao({,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,56,identifier,mensagem,"mensagem,",,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,57,identifier,erro,"erro,",,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,65,identifier,mensagem,mensagem: ReactNode;,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,66,comment,,"/** Motivo da recusa, se a última tentativa falhou — a mesma mensagem que iria para `window.alert`. */",,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,67,identifier,erro,erro?: string | null;,,
apps/gestao-vite/src/paginas/cadastros/_modal.tsx,77,string-literal,acoes,"<div className=""cl-acoes"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,1,path,atendentes,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,1,path,cadastros,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,1,path,edicao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,1,path,gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,1,path,paginas,apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,4,identifier,leitura,import { useLeitura } from '../../lib/consulta';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,5,identifier,atendente,"import type { AtendenteCadastrado, FilaCadastrada } from '../../lib/cadastros';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,5,identifier,fila,"import type { AtendenteCadastrado, FilaCadastrada } from '../../lib/cadastros';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,6,identifier,selecao,import { aplicarNaSelecao } from '../../lib/atendentes-gravar';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,7,identifier,edicao,import { tituloDaEdicao } from '../../lib/atendentes';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,8,identifier,selecao,import { Selecao } from '../../componentes/selecao';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,9,identifier,contato,import { useContato } from '../fluxo/contato';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,10,identifier,atendimento,import { baseDoAtendimento } from '../operacao/casca';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,12,comment,,/**,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,30,identifier,atendente,export function PaginaEdicaoDeAtendente({ modo }: { modo: 'editar' | 'adicionar' }) {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,30,identifier,edicao,export function PaginaEdicaoDeAtendente({ modo }: { modo: 'editar' | 'adicionar' }) {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,30,identifier,pagina,export function PaginaEdicaoDeAtendente({ modo }: { modo: 'editar' | 'adicionar' }) {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,33,identifier,contato,const { contato } = useContato();,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,43,string-literal,vazio,"<div className=""vazio"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,60,identifier,edicao,"function EdicaoEmLote({ ids, base }: { ids: readonly string[]; base: string }) {",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,62,identifier,atendentes,const leituraAtendentes = useLeitura<AtendenteCadastrado[]>('/v1/gestao/atendentes/gestao');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,62,identifier,leitura,const leituraAtendentes = useLeitura<AtendenteCadastrado[]>('/v1/gestao/atendentes/gestao');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,62,string-literal,atendentes,const leituraAtendentes = useLeitura<AtendenteCadastrado[]>('/v1/gestao/atendentes/gestao');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,62,string-literal,gestao,const leituraAtendentes = useLeitura<AtendenteCadastrado[]>('/v1/gestao/atendentes/gestao');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,63,identifier,filas,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,63,identifier,leitura,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,63,string-literal,atendentes,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,63,string-literal,filas,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,63,string-literal,gestao,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,65,identifier,fila,"const [filaId, setFilaId] = useState('');",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,66,identifier,capacidade,"const [capacidade, setCapacidade] = useState('');",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,68,identifier,erro,"const [erro, setErro] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,75,string-literal,vazio,"<div className=""vazio"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,115,string-literal,cadastro,"<form className=""form-cadastro"" onSubmit={(e) => void salvar(e)}>",,
apps/gestao-vite/src/paginas/cadastros/atendentes-edicao.tsx,145,string-literal,acoes,"<div className=""cl-acoes"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,path,atendentes,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,path,cadastros,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,path,edicao,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,path,filas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,path,gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,1,path,paginas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,3,identifier,cartao,"import { Botao, BotaoDeIcone, Campo, Cartao, Etiqueta } from '@pipe/ui';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,4,identifier,leitura,import { useLeitura } from '../../lib/consulta';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,5,identifier,fila,"import type { FilaCadastrada, Horarios } from '../../lib/cadastros';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,6,identifier,atendente,"import { desvincularAtendenteDaFila, editarFila } from '../../lib/cadastros-gravar';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,6,identifier,fila,"import { desvincularAtendenteDaFila, editarFila } from '../../lib/cadastros-gravar';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,7,identifier,criar,"import { criarRegraDePrioridade, excluirRegraDePrioridade } from '../../lib/atendentes-gravar';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,7,identifier,prioridade,"import { criarRegraDePrioridade, excluirRegraDePrioridade } from '../../lib/atendentes-gravar';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,10,identifier,fila,"regrasDaFila,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,12,identifier,prioridade,"type RegraDePrioridade,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,14,identifier,selecao,import { Selecao } from '../../componentes/selecao';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,15,identifier,contato,import { useContato } from '../fluxo/contato';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,16,identifier,atendimento,import { baseDoAtendimento } from '../operacao/casca';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,17,identifier,confirmacao,import { ModalConfirmacao } from './_modal';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,19,comment,,/**,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,43,identifier,edicao,export function PaginaEdicaoDeFila() {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,43,identifier,fila,export function PaginaEdicaoDeFila() {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,43,identifier,pagina,export function PaginaEdicaoDeFila() {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,44,identifier,fila,const { filaId } = useParams<{ filaId: string }>();,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,46,identifier,contato,const { contato } = useContato();,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,49,identifier,filas,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,49,identifier,leitura,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,49,string-literal,atendentes,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,49,string-literal,filas,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,49,string-literal,gestao,const leituraFilas = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,50,identifier,leitura,const leituraHorarios = useLeitura<Horarios & { fuso: string }>('/v1/gestao/regras/horarios');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,50,string-literal,gestao,const leituraHorarios = useLeitura<Horarios & { fuso: string }>('/v1/gestao/regras/horarios');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,51,identifier,leitura,const leituraRegras = useLeitura<RegraDePrioridade[]>(,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,52,string-literal,gestao,"'/v1/gestao/regras/prioridade',",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,52,string-literal,prioridade,"'/v1/gestao/regras/prioridade',",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,57,identifier,fila,const fila = leituraFilas.data.filas.find((f) => f.id === filaId);,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,60,string-literal,vazio,"<div className=""vazio"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,86,identifier,dados,function DadosDaFila({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,86,identifier,fila,function DadosDaFila({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,87,identifier,fila,"fila,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,90,identifier,fila,fila: FilaCadastrada;,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,95,identifier,capacidade,"const [capacidade, setCapacidade] = useState(String(fila.capacidadePadrao));",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,96,identifier,ordem,"const [ordem, setOrdem] = useState(String(fila.ordem));",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,98,identifier,ativa,"const [ativa, setAtiva] = useState(fila.ativa);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,100,identifier,erro,"const [erro, setErro] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,118,identifier,capacidade,"capacidadePadrao: Number(capacidade),",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,119,identifier,ordem,"ordem: Number(ordem),",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,121,identifier,ativa,"ativa,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,129,string-literal,cadastro,"<form className=""form-cadastro"" onSubmit={(e) => void salvar(e)}>",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,194,string-literal,acoes,"<div className=""cl-acoes"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,206,identifier,atendentes,const PASSO_ATENDENTES = 10;,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,208,identifier,atendentes,"function SecaoAtendentes({ fila, base }: { fila: FilaCadastrada; base: string }) {",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,208,identifier,fila,"function SecaoAtendentes({ fila, base }: { fila: FilaCadastrada; base: string }) {",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,208,identifier,secao,"function SecaoAtendentes({ fila, base }: { fila: FilaCadastrada; base: string }) {",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,210,identifier,busca,"const [busca, setBusca] = useState('');",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,214,identifier,erro,"const [erro, setErro] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,240,string-literal,vazio,"<div className=""vazio"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,249,string-literal,busca,"<div className=""busca-topo"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,263,string-literal,vazio,"<div className=""vazio"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,282,string-literal,secao,"<p className=""sub secao-rodape"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,316,identifier,prioridade,function SecaoRegrasDePrioridade({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,316,identifier,secao,function SecaoRegrasDePrioridade({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,317,identifier,fila,"fila,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,320,identifier,fila,fila: FilaCadastrada;,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,326,identifier,erro,"const [erro, setErro] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,328,identifier,fila,"const daFila = regrasDaFila(regras, fila.id);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,354,string-literal,vazio,"<div className=""vazio"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,387,identifier,fila,"function FormularioRegraDePrioridade({ filaId, onFechar }: { filaId: string; onFechar: () => void }) {",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,387,identifier,prioridade,"function FormularioRegraDePrioridade({ filaId, onFechar }: { filaId: string; onFechar: () => void }) {",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,391,identifier,erro,"const [erro, setErro] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,393,identifier,criar,async function criar(evento: FormEvent) {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,401,identifier,escopo,"escopoTipo: 'fila',",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,402,identifier,escopo,"escopoId: filaId,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,410,string-literal,cadastro,"<form className=""form-cadastro"" onSubmit={(e) => void criar(e)}>",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-edicao.tsx,430,string-literal,acoes,"<div className=""cl-acoes"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,1,path,atendentes,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,1,path,cadastros,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,1,path,filas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,1,path,gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,1,path,paginas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,4,identifier,fila,import { salvarFila } from '../../lib/acoes';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,7,comment,,/**,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,31,identifier,fila,export function FormularioFila({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,34,comment,,/** Fecha o modal quando o salvamento dá certo. */,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,38,comment,,"/* Controlado só para o ""Salvar"" nascer desabilitado, como o `save-button`",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,42,comment,,/* Ver o comentário equivalente em `regras-atendimento-formulario.tsx`: o,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,44,identifier,estado,const estadoInicial = useRef(resultado);,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,56,string-literal,cadastro,"<form ref={formRef} onSubmit={envioQuePreserva(enviar)} className=""form-cadastro"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,71,comment,,"{/* Os padrões da fila nova. Editáveis em ""Dados da fila"", na página de",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas-formulario.tsx,79,string-literal,acoes,"<div className=""cl-acoes"">",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,1,path,atendentes,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,1,path,cadastros,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,1,path,filas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,1,path,gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,1,path,paginas,apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,4,identifier,leitura,import { useLeitura } from '../../lib/consulta';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,5,identifier,fila,import type { FilaCadastrada } from '../../lib/cadastros';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,6,identifier,fila,"import { alternarFila, excluirFila } from '../../lib/cadastros-gravar';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,8,identifier,secao,"import { ListaRegras, type SecaoDeRegras } from '../../componentes/lista-regras';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,9,identifier,contato,import { useContato } from '../fluxo/contato';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,10,identifier,atendimento,import { baseDoAtendimento } from '../operacao/casca';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,11,identifier,fila,import { FormularioFila } from './atendentes-filas-formulario';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,12,identifier,confirmacao,"import { Modal, ModalConfirmacao } from './_modal';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,14,comment,,/**,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,41,comment,,/** O interruptor + editar/excluir do cartão-linha — o slot `acao` de `lista-regras.tsx`. */,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,42,identifier,acoes,function AcoesDaFila({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,42,identifier,fila,function AcoesDaFila({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,43,identifier,fila,"fila,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,44,identifier,erro,"onErroAlternar,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,48,identifier,fila,fila: FilaCadastrada;,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,49,identifier,erro,onErroAlternar: (erro: string) => void;,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,76,identifier,filas,export function PaginaFilas() {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,76,identifier,pagina,export function PaginaFilas() {,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,78,identifier,contato,const { contato } = useContato();,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,81,identifier,fila,"const [filaParaExcluir, setFilaParaExcluir] = useState<FilaCadastrada | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,83,identifier,erro,"const [erroExclusao, setErroExclusao] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,84,identifier,erro,"const [erroAlternar, setErroAlternar] = useState<string | null>(null);",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,85,identifier,filas,const leitura = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,85,identifier,leitura,const leitura = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,85,string-literal,atendentes,const leitura = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,85,string-literal,filas,const leitura = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,85,string-literal,gestao,const leitura = useLeitura<{ filas: FilaCadastrada[] }>('/v1/gestao/atendentes/filas');,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,87,identifier,filas,const { filas } = leitura.data;,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,99,identifier,secoes,const secoes: SecaoDeRegras[] = [,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,102,identifier,vazio,"vazio: 'Ops! Você ainda não tem nenhuma fila de atendimento.',",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,103,identifier,cartoes,cartoes: filas.map((f) => ({,,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,106,identifier,valor,"{ rotulo: 'Fila de atendimento', valor: f.nome },",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,107,identifier,valor,"{ rotulo: 'Atendentes atribuídos', valor: numero(f.atendentes.length), classe: 'num' },",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,109,identifier,situacao,"situacao: f.ativa ? 'Ativa' : 'Desativada',",,
apps/gestao-vite/src/paginas/cadastros/atendentes-filas.tsx,110,identifier,ativa,"ativa: f.ativa,",,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,1,path,atendentes,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,1,path,cadastros,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,1,path,gestao,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,1,path,paginas,apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,4,identifier,leitura,import { useLeitura } from '../../lib/consulta';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,5,identifier,atendente,import type { AtendenteCadastrado } from '../../lib/cadastros';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,6,identifier,filas,import { tirarDeTodasAsFilas } from '../../lib/atendentes-gravar';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,7,identifier,atendentes,"import { filasDosAtendentes, filasNoCartao, filtrarAtendentes } from '../../lib/atendentes';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,7,identifier,cartao,"import { filasDosAtendentes, filasNoCartao, filtrarAtendentes } from '../../lib/atendentes';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,7,identifier,filas,"import { filasDosAtendentes, filasNoCartao, filtrarAtendentes } from '../../lib/atendentes';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,9,identifier,secao,"import { ListaRegras, type SecaoDeRegras } from '../../componentes/lista-regras';",,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,10,identifier,contato,import { useContato } from '../fluxo/contato';,,
apps/gestao-vite/src/paginas/cadastros/atendentes-gestao.tsx,11,identifier,atendimento,import { baseDoAtendimento } from '../operacao/casca';,,
