file,line,raw,normalized,match
apps/api/tests/growth.test.ts,202,/v1/gestao/fluxos/${fluxoId}/links-rastreados?desde=${hoje}T00:00:00Z,/v1/gestao/fluxos/:*/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados
apps/api/tests/growth.test.ts,231,/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/growth.test.ts,249,/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/growth.test.ts,268,${api.url}/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites
apps/api/tests/growth.test.ts,273,${api.url}/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites
apps/api/tests/growth.test.ts,75,/v1/gestao/fluxos/${fluxoId}/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados
apps/api/tests/growth.test.ts,92,/v1/gestao/fluxos/${fluxoId}/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados,/v1/gestao/fluxos/:*/links-rastreados
apps/api/tests/historico.test.ts,47,GET /v1/gestao/historico,/v1/gestao/historico,/v1/gestao/historico
apps/api/tests/instagram.test.ts,121,conexão manual (POST /v1/canais/instagram/manual),/v1/canais/instagram/manual,/v1/canais/instagram/:*
apps/api/tests/integracoes.test.ts,159,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,175,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,188,/v1/gestao/fluxos/${fluxoDoLimite}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,195,/v1/gestao/fluxos/${fluxoDoLimite}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,200,/v1/gestao/fluxos/${fluxoDoLimite}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,208,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,216,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,221,/v1/gestao/fluxos/nao-e-uuid/chaves,/v1/gestao/fluxos/nao-e-uuid/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,226,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,232,/v1/gestao/fluxos/${fluxoId}/chaves/${chaveId},/v1/gestao/fluxos/:*/chaves/:*,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,235,/v1/gestao/fluxos/${fluxoId}/chaves/${chaveId},/v1/gestao/fluxos/:*/chaves/:*,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,238,/v1/gestao/fluxos/${fluxoId}/chaves/${chaveId},/v1/gestao/fluxos/:*/chaves/:*,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,250,/v1/gestao/fluxos/${fluxoId}/chaves/${chaveId},/v1/gestao/fluxos/:*/chaves/:*,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,259,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,264,/v1/gestao/fluxos/${fluxoId}/chaves,/v1/gestao/fluxos/:*/chaves,/v1/gestao/fluxos/:*/chaves/:*
apps/api/tests/integracoes.test.ts,280,/v1/gestao/fluxos/${conexaoFluxo}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,298,/v1/gestao/fluxos/${conexaoFluxo}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,305,/v1/gestao/fluxos/${conexaoFluxo}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,313,/v1/gestao/fluxos/${conexaoFluxo}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,319,/v1/gestao/fluxos/${conexaoFluxo}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,329,/v1/gestao/fluxos/${conexaoFluxo}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,339,/v1/gestao/fluxos/${fluxoId}/conexao,/v1/gestao/fluxos/:*/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,341,/v1/gestao/fluxos/nao-e-uuid/conexao,/v1/gestao/fluxos/nao-e-uuid/conexao,/v1/gestao/fluxos/:*/conexao
apps/api/tests/integracoes.test.ts,352,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,359,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,366,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,372,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,379,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,386,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,393,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,399,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,405,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,417,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,426,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,449,/v1/gestao/webhooks/${id}/testar,/v1/gestao/webhooks/:*/testar,/v1/gestao/webhooks/:*/testar
apps/api/tests/integracoes.test.ts,468,/v1/gestao/webhooks/${id}/testar,/v1/gestao/webhooks/:*/testar,/v1/gestao/webhooks/:*/testar
apps/api/tests/integracoes.test.ts,482,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,488,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,491,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,494,/v1/gestao/webhooks/nao-e-uuid,/v1/gestao/webhooks/nao-e-uuid,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,506,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,531,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,547,/v1/gestao/webhooks/${id}/testar,/v1/gestao/webhooks/:*/testar,/v1/gestao/webhooks/:*/testar
apps/api/tests/integracoes.test.ts,561,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,595,/v1/gestao/webhooks/${id}/testar,/v1/gestao/webhooks/:*/testar,/v1/gestao/webhooks/:*/testar
apps/api/tests/integracoes.test.ts,611,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,629,/v1/gestao/webhooks/${id}/testar,/v1/gestao/webhooks/:*/testar,/v1/gestao/webhooks/:*/testar
apps/api/tests/integracoes.test.ts,638,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,646,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,657,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,665,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,679,/v1/gestao/webhooks,/v1/gestao/webhooks,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,687,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/api/tests/integracoes.test.ts,699,/v1/gestao/webhooks/${id},/v1/gestao/webhooks/:*,/v1/gestao/webhooks/:*
apps/api/tests/mensagens-ativas.test.ts,259,${api.url}/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/mensagens-ativas.test.ts,275,${api.url}/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/mensagens-ativas.test.ts,290,${api.url}/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/mensagens-ativas.test.ts,311,${api.url}/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/mensagens-ativas.test.ts,327,${api.url}/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites,/v1/mensagens-ativas/limites
apps/api/tests/mensagens-ativas.test.ts,60,${api.url}/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/api/tests/monitoramento-conversas.test.ts,119,/v1/gestao/monitoramento?${query},/v1/gestao/monitoramento,/v1/gestao/monitoramento/conversas/:*
apps/api/tests/monitoramento-conversas.test.ts,126,/v1/gestao/monitoramento?fila=${fila2},/v1/gestao/monitoramento,/v1/gestao/monitoramento/conversas/:*
apps/api/tests/monitoramento-conversas.test.ts,133,/v1/gestao/monitoramento/conversas/${id},/v1/gestao/monitoramento/conversas/:*,/v1/gestao/monitoramento/conversas/:*
apps/api/tests/monitoramento-conversas.test.ts,137,/v1/gestao/monitoramento/conversas/${id}/notas,/v1/gestao/monitoramento/conversas/:*/notas,/v1/gestao/monitoramento/conversas/:*/notas
apps/api/tests/monitoramento-conversas.test.ts,148,/v1/gestao/monitoramento/conversas/${transferida}/transferir,/v1/gestao/monitoramento/conversas/:*/transferir,/v1/gestao/monitoramento/conversas/:*/transferir
apps/api/tests/monitoramento-conversas.test.ts,153,/v1/gestao/monitoramento/conversas/${finalizada}/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar
apps/api/tests/monitoramento-conversas.test.ts,164,/v1/gestao/monitoramento/conversas/${id},/v1/gestao/monitoramento/conversas/:*,/v1/gestao/monitoramento/conversas/:*
apps/api/tests/monitoramento-conversas.test.ts,165,/v1/gestao/monitoramento/conversas/${id}/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar
apps/api/tests/monitoramento-conversas.test.ts,166,/v1/gestao/monitoramento/conversas/nao-e-uuid,/v1/gestao/monitoramento/conversas/nao-e-uuid,/v1/gestao/monitoramento/conversas/:*
apps/api/tests/monitoramento-conversas.test.ts,167,/v1/gestao/monitoramento/conversas/${id}/transferir,/v1/gestao/monitoramento/conversas/:*/transferir,/v1/gestao/monitoramento/conversas/:*/transferir
apps/api/tests/monitoramento-conversas.test.ts,168,/v1/gestao/monitoramento/conversas/${id}/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar
apps/api/tests/monitoramento-conversas.test.ts,169,/v1/gestao/monitoramento/conversas/${id}/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar
apps/api/tests/palavras-proibidas.test.ts,149,/v1/gestao/configuracoes/palavras-proibidas,/v1/gestao/configuracoes/palavras-proibidas,/v1/gestao/configuracoes/palavras-proibidas/:*
apps/api/tests/palavras-proibidas.test.ts,378,POST /v1/conversas/:id/mensagens — a lista barra o envio do atendente,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,388,/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,399,/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,406,/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,417,/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,424,/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,431,/v1/conversas/${conversaB}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,446,${api.url}/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/palavras-proibidas.test.ts,454,${api.url}/v1/conversas/${conversaA}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/permissoes-do-atendente.test.ts,135,"${api.url}/v1/gestao/atendentes/permissoes?atendentes=${ids.join(',')}",/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/api/tests/permissoes-do-atendente.test.ts,142,${api.url}/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/api/tests/permissoes-do-atendente.test.ts,184,GET /v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/api/tests/permissoes-do-atendente.test.ts,232,${api.url}/v1/gestao/atendentes/permissoes?atendentes=,/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/api/tests/permissoes-do-atendente.test.ts,239,PATCH /v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/api/tests/permissoes-do-atendente.test.ts,276,${api.url}/v1/gestao/regras/prioridade,/v1/gestao/regras/prioridade,/v1/gestao/regras/prioridade/:*
apps/api/tests/ponta-a-ponta.test.ts,164,/v1/conversas/${conversaId}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/ponta-a-ponta.test.ts,263,/v1/conversas?limit=1&order_by=criada_em[desc],/v1/conversas,/v1/conversas/:*/etiquetas/:*
apps/api/tests/ponta-a-ponta.test.ts,272,/v1/conversas/${conversaId}/mensagens?limit=50,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/ponta-a-ponta.test.ts,301,/v1/conversas/${conversaId}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/ponta-a-ponta.test.ts,348,/v1/conversas/${conversaId}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/api/tests/ponta-a-ponta.test.ts,407,${api.url}/v1/conversas,/v1/conversas,/v1/conversas/:*/etiquetas/:*
apps/api/tests/ponta-a-ponta.test.ts,412,/v1/conversas,/v1/conversas,/v1/conversas/:*/etiquetas/:*
apps/api/tests/ponta-a-ponta.test.ts,417,/v1/conversas,/v1/conversas,/v1/conversas/:*/etiquetas/:*
apps/api/tests/ponta-a-ponta.test.ts,423,/v1/filas,/v1/filas,/v1/filas
apps/api/tests/roteador.test.ts,102,${api.url}/v1/gestao/fluxos/${caminho},/v1/gestao/fluxos/:*,/v1/gestao/fluxos/:*/canal
apps/api/tests/roteador.test.ts,131,/v1/gestao/fluxos/:id/servicos,/v1/gestao/fluxos/:*/servicos,/v1/gestao/fluxos/:*/servicos/:*
apps/api/tests/sso.test.ts,126,https://api.teste/v1/auth/sso/retorno,/v1/auth/sso/retorno,/v1/auth/sso/:*
apps/api/tests/sso.test.ts,213,/v1/auth/sso/e2e-sso-${SUFIXO},/v1/auth/sso/e2e-sso-,/v1/auth/sso/:*
apps/api/tests/tempo-real.test.ts,142,"${api.url.replace('http://', 'ws://')}/v1/outra-coisa",/v1/outra-coisa,ORPHAN
apps/api/tests/tempo-real.test.ts,50,"${api.url.replace('http://', 'ws://')}/v1/eventos",/v1/eventos,ORPHAN
apps/api/tests/transferencia.test.ts,92,${api.url}/v1/conversas/${conversaId}/transferir,/v1/conversas/:*/transferir,/v1/conversas/:*/transferir
apps/crm/src/lib/sessao.ts,101,${URL_API}/v1/auth/sair,/v1/auth/sair,/v1/auth/sair
apps/crm/src/lib/sessao.ts,121,${URL_API}/v1/auth/descobrir,/v1/auth/descobrir,/v1/auth/descobrir
apps/crm/src/lib/sessao.ts,142,${URL_API}/v1/convites/${encodeURIComponent(token)},/v1/convites/:*,/v1/convites/:*
apps/crm/src/lib/sessao.ts,161,${URL_API_PUBLICA}/v1/auth/google,/v1/auth/google,/v1/auth/google/retorno
apps/crm/src/lib/sessao.ts,81,${URL_API}/v1/eu,/v1/eu,/v1/eu
apps/desk-vite/src/componentes/trilho.tsx,46,/v1/desk/fila,/v1/desk/fila,/v1/desk/fila
apps/desk-vite/src/contexto/sessao.tsx,26,/v1/eu,/v1/eu,/v1/eu
apps/desk-vite/src/contexto/sessao.tsx,39,/v1/auth/sair,/v1/auth/sair,/v1/auth/sair
apps/desk-vite/src/lib/acoes.ts,29,/v1/desk/acoes/${nome},/v1/desk/acoes/:*,/v1/desk/acoes/:*
apps/desk-vite/src/lib/entrada.ts,24,/v1/auth/google,/v1/auth/google,/v1/auth/google/retorno
apps/desk-vite/src/lib/entrada.ts,48,/v1/auth/descobrir,/v1/auth/descobrir,/v1/auth/descobrir
apps/desk-vite/src/paginas/acoes-em-massa/page.tsx,23,/v1/desk/fila,/v1/desk/fila,/v1/desk/fila
apps/desk-vite/src/paginas/acoes-em-massa/page.tsx,24,/v1/desk/filas,/v1/desk/filas,/v1/desk/filas
apps/desk-vite/src/paginas/analytics/page.tsx,51,/v1/desk/metricas?inicio=${encodeURIComponent(intervalo.inicio.toISOString())}&fim=${encodeURIComponent(intervalo.fim.toISOString())},/v1/desk/metricas,/v1/desk/metricas
apps/desk-vite/src/paginas/atendimentos/compositor.tsx,130,/v1/anexos?nome=${encodeURIComponent(f.name)},/v1/anexos,/v1/anexos/:*
apps/desk-vite/src/paginas/atendimentos/compositor.tsx,141,/v1/conversas/${conversa.id}/mensagens/anexos,/v1/conversas/:*/mensagens/anexos,/v1/conversas/:*/mensagens/:*/reenviar
apps/desk-vite/src/paginas/atendimentos/compositor.tsx,422,/v1/conversas/${conversa.id}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/desk-vite/src/paginas/atendimentos/compositor.tsx,71,/v1/conversas/${conversa.id}/espera,/v1/conversas/:*/espera,/v1/conversas/:*/espera
apps/desk-vite/src/paginas/atendimentos/compositor.tsx,94,/v1/conversas/${conversa.id}/mensagens,/v1/conversas/:*/mensagens,/v1/conversas/:*/mensagens
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,418,/v1/conversas/${conversaId}/etiquetas/${etiqueta.id},/v1/conversas/:*/etiquetas/:*,/v1/conversas/:*/etiquetas/:*
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,420,/v1/conversas/${conversaId}/etiquetas,/v1/conversas/:*/etiquetas,/v1/conversas/:*/etiquetas/:*
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,499,/v1/conversas/${conversaId}/transferir,/v1/conversas/:*/transferir,/v1/conversas/:*/transferir
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,626,/v1/conversas/${conversaId}/encerrar,/v1/conversas/:*/encerrar,/v1/conversas/:*/encerrar
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,656,/v1/desk/filas,/v1/desk/filas,/v1/desk/filas
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,66,/v1/conversas/${conversa.id}/etiquetas/${etiquetaId},/v1/conversas/:*/etiquetas/:*,/v1/conversas/:*/etiquetas/:*
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,77,/v1/conversas/${conversa.id}/espera,/v1/conversas/:*/espera,/v1/conversas/:*/espera
apps/desk-vite/src/paginas/atendimentos/conversa.tsx,89,/v1/conversas/${conversa.id}/mensagens/${mensagemId}/reenviar,/v1/conversas/:*/mensagens/:*/reenviar,/v1/conversas/:*/mensagens/:*/reenviar
apps/desk-vite/src/paginas/atendimentos/page.tsx,33,/v1/desk/fila,/v1/desk/fila,/v1/desk/fila
apps/desk-vite/src/paginas/atendimentos/page.tsx,34,/v1/desk/conversas/${id},/v1/desk/conversas/:*,/v1/desk/conversas/:*
apps/desk-vite/src/paginas/atendimentos/painel.tsx,246,/v1/contatos/${conversa.contatoId},/v1/contatos/:*,/v1/contatos/:*/etiquetas/:*
apps/desk-vite/src/paginas/atendimentos/painel.tsx,311,/v1/etiquetas?escopo=contato,/v1/etiquetas,/v1/etiquetas
apps/desk-vite/src/paginas/atendimentos/painel.tsx,322,/v1/contatos/${contatoId}/etiquetas,/v1/contatos/:*/etiquetas,/v1/contatos/:*/etiquetas/:*
apps/desk-vite/src/paginas/atendimentos/painel.tsx,336,/v1/contatos/${contatoId}/etiquetas/${etiqueta.id},/v1/contatos/:*/etiquetas/:*,/v1/contatos/:*/etiquetas/:*
apps/desk-vite/src/paginas/contatos/page.tsx,43,/v1/desk/contatos${busca.trim().length >= 2 ? `?busca=${encodeURIComponent(busca.trim())}` : ''},/v1/desk/contatos,/v1/desk/contatos/:*
apps/desk-vite/src/paginas/contatos/page.tsx,46,/v1/desk/contatos/${id},/v1/desk/contatos/:*,/v1/desk/contatos/:*
apps/desk-vite/src/paginas/contatos/page.tsx,48,/v1/desk/tickets/${ticketId},/v1/desk/tickets/:*,/v1/desk/tickets/:*
apps/desk-vite/src/paginas/convite.tsx,25,/v1/convites/${encodeURIComponent(token)},/v1/convites/:*,/v1/convites/:*
apps/desk-vite/src/paginas/mensagem-ativa/page.tsx,109,/v1/mensagens-ativas,/v1/mensagens-ativas,/v1/mensagens-ativas/limites
apps/desk-vite/src/paginas/mensagem-ativa/page.tsx,61,/v1/desk/canais,/v1/desk/canais,/v1/desk/canais
apps/desk-vite/src/paginas/mensagem-ativa/page.tsx,64,/v1/desk/contatos${busca.trim().length >= 2 ? `?busca=${encodeURIComponent(busca.trim())}` : ''},/v1/desk/contatos,/v1/desk/contatos/:*
apps/desk-vite/src/paginas/mensagem-ativa/page.tsx,69,/v1/desk/contatos/${parametros.get('contato')},/v1/desk/contatos/:*,/v1/desk/contatos/:*
apps/gestao-vite/src/componentes/modal-finalizar-monitoramento.tsx,24,/v1/etiquetas?escopo=conversa,/v1/etiquetas,/v1/etiquetas
apps/gestao-vite/src/componentes/modal-finalizar-monitoramento.tsx,38,/v1/gestao/monitoramento/conversas/${linha.id}/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar,/v1/gestao/monitoramento/conversas/:*/finalizar
apps/gestao-vite/src/componentes/monitoramento-detalhado.tsx,231,/v1/gestao/monitoramento/conversas/${linha.id}/transferir,/v1/gestao/monitoramento/conversas/:*/transferir,/v1/gestao/monitoramento/conversas/:*/transferir
apps/gestao-vite/src/componentes/monitoramento-detalhado.tsx,594,/v1/gestao/monitoramento/conversas/${id},/v1/gestao/monitoramento/conversas/:*,/v1/gestao/monitoramento/conversas/:*
apps/gestao-vite/src/componentes/monitoramento-detalhado.tsx,606,/v1/gestao/monitoramento/conversas/${id}/notas,/v1/gestao/monitoramento/conversas/:*/notas,/v1/gestao/monitoramento/conversas/:*/notas
apps/gestao-vite/src/componentes/monitoramento-detalhado.tsx,608,/v1/gestao/monitoramento/conversas/${id},/v1/gestao/monitoramento/conversas/:*,/v1/gestao/monitoramento/conversas/:*
apps/gestao-vite/src/contexto/sessao.tsx,26,/v1/eu,/v1/eu,/v1/eu
apps/gestao-vite/src/contexto/sessao.tsx,39,/v1/auth/sair,/v1/auth/sair,/v1/auth/sair
apps/gestao-vite/src/lib/acoes.ts,32,/v1/gestao/acoes/${nome},/v1/gestao/acoes/:*,/v1/gestao/acoes/:*
apps/gestao-vite/src/lib/atendentes-gravar.ts,111,/v1/gestao/regras/prioridade,/v1/gestao/regras/prioridade,/v1/gestao/regras/prioridade/:*
apps/gestao-vite/src/lib/atendentes-gravar.ts,121,/v1/gestao/regras/prioridade/${id},/v1/gestao/regras/prioridade/:*,/v1/gestao/regras/prioridade/:*
apps/gestao-vite/src/lib/atendentes-gravar.ts,34,"/v1/gestao/atendentes/permissoes?atendentes=${ids.join(',')}",/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/gestao-vite/src/lib/atendentes-gravar.ts,43,/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes,/v1/gestao/atendentes/permissoes
apps/gestao-vite/src/lib/cadastros-gravar.ts,114,/v1/gestao/atendentes/filas/${filaId}/atendentes,/v1/gestao/atendentes/filas/:*/atendentes,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,131,/v1/gestao/atendentes/filas/${filaId}/atendentes/${atendenteId},/v1/gestao/atendentes/filas/:*/atendentes/:*,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,141,/v1/gestao/atendentes/pausas/${id},/v1/gestao/atendentes/pausas/:*,/v1/gestao/atendentes/pausas/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,151,/v1/gestao/atendentes/pausas/${id},/v1/gestao/atendentes/pausas/:*,/v1/gestao/atendentes/pausas/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,179,/v1/gestao/regras/atendimento/${id},/v1/gestao/regras/atendimento/:*,/v1/gestao/regras/atendimento/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,189,/v1/gestao/regras/atendimento/${id},/v1/gestao/regras/atendimento/:*,/v1/gestao/regras/atendimento/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,21,/v1/gestao/atendentes/filas/${id},/v1/gestao/atendentes/filas/:*,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,31,/v1/gestao/atendentes/filas/${id},/v1/gestao/atendentes/filas/:*,/v1/gestao/atendentes/filas/:*/atendentes/:*
apps/gestao-vite/src/lib/cadastros-gravar.ts,99,/v1/gestao/atendentes/filas/${id},/v1/gestao/atendentes/filas/:*,/v1/gestao/atendentes/filas/:*/atendentes/:*
